axon,slice,gratio,axon_diam,dist_centre
Axon19,slice_015,0.6180545435684532,8.996173871750685,168.98012379270116
Axon20,slice_000,0.6896588514135824,11.391596871930725,147.7633332224143
Axon20,slice_001,0.6324374068629309,4.9713644354499795,8.315599161064805
Axon20,slice_002,0.7029554866616149,7.788287356751621,9.862303536059379
Axon20,slice_003,0.7297528328334533,11.26820805891186,14.914073399477475
Axon20,slice_004,0.6105725753787852,5.583939902018482,8.418163809353619
Axon20,slice_005,0.9319642518278712,3.436211766418677,194.8715794340183
Axon20,slice_006,0.7537921839133827,7.341771080680644,5.803550406543649
Axon20,slice_007,0.6378112550189646,8.667112188032453,11.748133037250513
Axon20,slice_008,0.6561481476166994,6.433970681451482,7.4956510276662565
Axon20,slice_010,0.9632493973531772,3.420801474814745,308.72937262652187
Axon20,slice_011,0.7646344069287032,1.0215597106236611,177.0213894252601
Axon20,slice_012,0.7998440154624245,13.660849795737674,235.53213568336267
Axon20,slice_013,0.6260719604232305,7.157485161066468,113.74240428359063
Axon20,slice_014,0.5949527118508138,6.76870182349742,79.44220413567768
Axon20,slice_015,0.6211795628577116,5.904782610375081,155.0624494696298
